level_0,index,FILING_SEQ_NO,Year,ID_NO,BUS_CODE1,PROFIT_BFOR_INTRST_DEPRCTN_TAX,INTEREST_EXPENSES,DEPRECIATION_EXPENSES,PROFIT_BEFORE_TAXES,PROFIT_AFTER_TAX,INCOME_HP,PRFT_GAIN_BP_OTHR_SPECLTV_BUS_AFTER_DEP,TOT_DEP_PM,PRFT_GAIN_BP_OTHR_SPECLTV_BUS,PRFT_GAIN_BP_SPECLTV_BUS,PRFT_GAIN_BP_SPCFD_BUS,dep_amt_pm,TOTAL_PROFTS_GAINS_BP,ST_CG_AMT_1,ST_CG_AMT_2,ST_CG_AMT_APPRATE,TOTAL_SCTG,LT_CG_AMT_1,LT_CG_AMT_2,TOTAL_LTCG,TOTAL_CAP_GAIN,INC_SPL_111A_112,INC_SPL_RATE_NONCG,INCOME_OS_NOT_RACEHORSE,INC_CHARBLE_SPL_RATE,INCOME_OS_RACEHORSE,TOTAL_INCOME_OS,GTI_BEFORE_LOSSES,CY_Losses,GTI_AFTR_CYL_SET_OFF,BFL_SET_OFF_BALANCE,GTI_AFTER_LOSS,TOTAL_CAP_GAIN,INC_SPL_111A_112,DEDUCT_SEC_10A_OR_10AA,PARTB_CHAPTER_VIA,PARTC_CHAPTER_VIA,TOTAL_DEDUC_VIA,TOTAL_INCOME,INC_CHG_TAX_SPL_RATES,INC_CHG_TAX_NORMAL_RATES,NET_AGRC_INCOME,CY_LOSS_CARRYFWD,CRDT_SEC_115JAA_TAX_PAID_EYRS,TAX_PAYABLE_AFTR_CRED_115JAA,RELIEF_90,RELIEF_91,TOTAL_RELIEF,NET_TAX_LIABILTY,INT_PAYABLE_234A,INT_PAYABLE_234B,INT_PAYABLE_234C,TOTAL_INT_PAYABLE,ADVANCE_TAX,TOTAL_TDS,TOTAL_TCS,SELF_ASSESMNT_TAX,TOTAL_TAX_PAID,TAX_PAYBL,REFUND_AMOUNT,DEEMED_TI_SEC115JB,TAX_DEEMED_TI_SEC115JB,DEEMED_TI_SURCHARGE,EDUCATION_CESS_SEC115JC,TOTAL_TAX_PAYBL_SEC115JC,TAX_NORMAL_RATE,TAX_SI_RATE,TAX_PAYABL_TOT_INCOM,SURCHARGE_BALANCE_TAX_PAYABLE,EDUCATION_CESS,GROSS_TAX_LIABILITY,GROSS_TAX_PAYABLE,AGGREGATE_LIABILTY,AMT_ANY_DIVIDEND_DECLRD,PADDTNS_180_DAYS__MOR_PY_15P,PADDTNS_180_DAYS__MOR_PY_30P,PADDTNS_180_DAYS__MOR_PY_40P,PADDTNS_180_DAYS__MOR_PY_50P,PADDTNS_180_DAYS__MOR_PY_60P,PADDTNS_180_DAYS__MOR_PY_80P,PADDTNS_180_DAYS__MOR_PY_100P,PADDTNS_LESS_180_DAYS_15P,PADDTNS_LESS_180_DAYS_30P,PADDTNS_LESS_180_DAYS_40P,PADDTNS_LESS_180_DAYS_50P,PADDTNS_LESS_180_DAYS_60P,PADDTNS_LESS_180_DAYS_80P,PADD_VALLESS180DAY_PRV_YR_100P,PADDTNL_DEPRECTN_ANY_4_15P,PADDTNL_DEPRECTN_ANY_4_30P,PADDTNL_DEPRECTN_ANY_4_40P,PADDTNL_DEPRECTN_ANY_4_50P,PADDTNL_DEPRECTN_ANY_4_60P,PADDTNL_DEPRECTN_ANY_4_80P,PADDTNL_DEPRECTN_ANY_4_100P,PADDTNL_DEPRECTN_ANY_7_15P,PADDTNL_DEPRECTN_ANY_7_30P,PADDTNL_DEPRECTN_ANY_7_40P,PADDTNL_DEPRECTN_ANY_7_50P,PADDTNL_DEPRECTN_ANY_7_60P,PADDTNL_DEPRECTN_ANY_7_80P,PADDTNL_DEPRECTN_ANY_7_100P,BADDTNS_180_DAYS__MOR_PY_5P,BADDTNS_180_DAYS__MOR_PY_10P,BADDTNS_180_DAYS__MOR_PY_100P,BADDTNS_LESS_180_DAYS_5P,BADDTNS_LESS_180_DAYS_10P,BADDTNS_LESS_180_DAYS_100P,BADDTNL_DEPRECTN_ANY_4_5P,BADDTNL_DEPRECTN_ANY_4_10P,BADDTNL_DEPRECTN_ANY_4_100P,BADDTNL_DEPRECTN_ANY_7_5P,BADDTNL_DEPRECTN_ANY_7_10P,BADDTNL_DEPRECTN_ANY_7_100P,FADDTNS_180_DAYS__MOR_PY_10P,FADDTNS_LESS_180_DAYS_10P,FADDTNL_DEPRECTN_ANY_4_10P,FADDTNL_DEPRECTN_ANY_7_10P,IADDTNS_180_DAYS__MOR_PY_10P,IADDTNS_LESS_180_DAYS_10P,IADDTNL_DEPRECTN_ANY_4_10P,IADDTNL_DEPRECTN_ANY_7_10P,SADDTNS_180_DAYS__MOR_PY_10P,SADDTNS_LESS_180_DAYS_10P,SADDTNL_DEPRECTN_ANY_4_10P,SADDTNL_DEPRECTN_ANY_7_10P,PWR_DOWN_VAL_1ST_DAY_PY_15P,PWR_DOWN_VAL_1ST_DAY_PY_30P,PWR_DOWN_VAL_1ST_DAY_PY_40P,PWR_DOWN_VAL_1ST_DAY_PY_50P,PWR_DOWN_VAL_1ST_DAY_PY_60P,PWR_DOWN_VAL_1ST_DAY_PY_80P,PWR_DOWN_VAL_1ST_DAY_PY_100P,PCR34_PY_15P,PCR34_PY_30P,PCR34_PY_40P,PCR34_PY_50P,PCR34_PY_60P,PCR34_PY_80P,PCR34_PY_100P,PAMT_DEPRECTN_FULL_RATE_15P,PAMT_DEPRECTN_FULL_RATE_30P,PAMT_DEPRECTN_FULL_RATE_40P,PAMT_DEPRECTN_FULL_RATE_50P,PAMT_DEPRECTN_FULL_RATE_60P,PAMT_DEPRECTN_FULL_RATE_80P,PAMT_DEPRECTN_FULL_RATE_100P,PCR7_PY_15P,PCR7_PY_30P,PCR7_PY_40P,PCR7_PY_50P,PCR7_PY_60P,PCR7_PY_80P,PCR7_PY_100P,PAMT_DEP_HALF_RATE_ALLWD_15P,PAMT_DEP_HALF_RATE_ALLWD_30P,PAMT_DEP_HALF_RATE_ALLWD_40P,PAMT_DEP_HALF_RATE_ALLWD_50P,PAMT_DEP_HALF_RATE_ALLWD_60P,PAMT_DEP_HALF_RATE_ALLWD_80P,PAMT_DEP_HALF_RATE_ALLWD_100P,PDEPRECTN_6_FULL_RATE_15P,PDEPRECTN_6_FULL_RATE_30P,PDEPRECTN_6_FULL_RATE_40P,PDEPRECTN_6_FULL_RATE_50P,PDEPRECTN_6_FULL_RATE_60P,PDEPRECTN_6_FULL_RATE_80P,PDEPRECTN_6_FULL_RATE_100P,PDEPRECTN_9_HALF_RATE_15P,PDEPRECTN_9_HALF_RATE_30P,PDEPRECTN_9_HALF_RATE_40P,PDEPRECTN_9_HALF_RATE_50P,PDEPRECTN_9_HALF_RATE_60P,PDEPRECTN_9_HALF_RATE_80P,PDEPRECTN_9_HALF_RATE_100P,PTOTAL_DEPRCTN_15P,PTOTAL_DEPRCTN_30P,PTOTAL_DEPRCTN_40P,PTOTAL_DEPRCTN_50P,PTOTAL_DEPRCTN_60P,PTOTAL_DEPRCTN_80P,PTOTAL_DEPRCTN_100P,TOT_DEPR_PM,PEXP_INCURRD_TRF_ASSTS_15P,PEXP_INCURRD_TRF_ASSTS_30P,PEXP_INCURRD_TRF_ASSTS_40P,PEXP_INCURRD_TRF_ASSTS_50P,PEXP_INCURRD_TRF_ASSTS_60P,PEXP_INCURRD_TRF_ASSTS_80P,PEXP_INCURRD_TRF_ASSTS_100P,PCAP_GAINS_LOSS_SEC50_15P,PCAP_GAINS_LOSS_SEC50_30P,PCAP_GAINS_LOSS_SEC50_40P,PCAP_GAINS_LOSS_SEC50_50P,PCAP_GAINS_LOSS_SEC50_60P,PCAP_GAINS_LOSS_SEC50_80P,PCAP_GAINS_LOSS_SEC50_100P,PWRTN_DWN_VAL_LAST_DAY_PY_15P,PWRTN_DWN_VAL_LAST_DAY_PY_30P,PWRTN_DWN_VAL_LAST_DAY_PY_40P,PWRTN_DWN_VAL_LAST_DAY_PY_50P,PWRTN_DWN_VAL_LAST_DAY_PY_60P,PWRTN_DWN_VAL_LAST_DAY_PY_80P,PWRTN_DWN_VAL_LAST_DAY_PY_100P,BWRTN_DOWN_VAL_1ST_DAY_PY_5P,BWRTN_DOWN_VAL_1ST_DAY_PY_10P,BWRTN_DOWN_VAL_1ST_DAY_PY_100P,BCR34_PY_5P,BCR34_PY_10P,BCR34_PY_100P,BAMT_DEPR_FULL_RATE_5P,BAMT_DEPR_FULL_RATE_10P,BAMT_DEPR_FULL_RATE_100P,BCR7_PY_5P,BCR7_PY_10P,BCR7_PY_100P,BAMT_DEP_HALF_RATE_ALLWD_5P,BAMT_DEP_HALF_RATE_ALLWD_10P,BAMT_DEP_HALF_RATE_ALLWD_100P,BDEPRECTN_6_FULL_RATE_5P,BDEPRECTN_6_FULL_RATE_10P,BDEPRECTN_6_FULL_RATE_100P,BDEPRECTN_9_HALF_RATE_5P,BDEPRECTN_9_HALF_RATE_10P,BDEPRECTN_9_HALF_RATE_100P,BTOTAL_DEPRCTN_5P,BTOTAL_DEPRCTN_10P,BTOTAL_DEPRCTN_100P,BEXP_INCURRD_TRF_ASSTS_5P,BEXP_INCURRD_TRF_ASSTS_10P,BEXP_INCURRD_TRF_ASSTS_100P,BCAP_GAINS_LOSS_SEC50_5P,BCAP_GAINS_LOSS_SEC50_10P,BCAP_GAINS_LOSS_SEC50_100P,BWRTN_DWN_VAL_LAST_DAY_PY_5P,BWRTN_DWN_VAL_LAST_DAY_PY_10P,BWRTN_DWN_VAL_LAST_DAY_PY_100P,FWRTN_DOWN_VAL_1ST_DAY_PY_10P,FCR34_PY_10P,FAMT_DEPRECTN_FULL_RATE_10P,FCR7_PY_10P,FAMT_DEP_HALF_RATE_ALLWD_10P,FDEPRECTN_6_FULL_RATE_10P,FDEPRECTN_9_HALF_RATE_10P,FTOTAL_DEPRCTN_10P,FEXP_INCURRD_TRF_ASSTS_10P,FCAP_GAINS_LOSS_SEC50_10P,FWRTN_DOWN_VAL_LAST_DAY_PY_10P,IWRTN_DOWN_VAL_1ST_DAY_PY_10P,ICR34_PY_10P,IAMT_DEPRECTN_FULL_RATE_10P,ICR7_PY_10P,IAMT_DEP_HALF_RATE_ALLWD_10P,IDEPRECTN_6_FULL_RATE_10P,IDEPRECTN_9_HALF_RATE_10P,ITOTAL_DEPRCTN_10P,IEXP_INCURRD_TRF_ASSTS_10P,ICAP_GAINS_LOSS_SEC50_10P,IWRTN_DOWN_VAL_LAST_DAY_PY_10P,SWRTN_DOWN_VAL_1ST_DAY_PY_10P,SCR34_PY_10P,SAMT_DEPRECTN_FULL_RATE_10P,SCR7_PY_10P,SAMT_DEP_HALF_RATE_ALLWD_10P,SDEPRECTN_6_FULL_RATE_10P,SDEPRECTN_9_HALF_RATE_10P,STOTAL_DEPRCTN_10P,SEXP_INCURRD_TRF_ASSTS_10P,SCAP_GAINS_LOSS_SEC50_10P,SWRTN_DOWN_VAL_LAST_DAY_PY_10P,LOSS_LAG1,LOSS_LAG2,LOSS_LAG3,LOSS_LAG4,LOSS_LAG5,LOSS_LAG6,LOSS_LAG7,LOSS_LAG8,MAT_LAG1,MAT_LAG2,MAT_LAG3,MAT_LAG4,MAT_LAG5,MAT_LAG6,MAT_LAG7,MAT_LAG8,MAT_LAG9,MAT_LAG10,MAT_LAG11,MAT_LAG12,MAT_LAG13,MAT_LAG14,MAT_LAG15
618,3090,775,2017,990692,709,18778,0,0,18778,18778,0,18778,0,18778,0,0,0,18778,0,0,0,0,0,0,0,0,0,,0,0,0,0,18778,0,18778,18778,0,0,0,0,0,0,0,0,0,0,0,0,0,3578,0,0,0,3578,0,0,0,0,0,11983,0,0,11983,0,8410,18778,3474,0,104,3578,0,0,0,0,0,0,3578,3578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,3095,776,2017,992230,403,58079,0,0,58079,47012,0,58079,0,58079,0,0,0,58079,0,0,0,0,0,0,0,0,0,,0,0,0,0,58079,0,58079,31690,26389,0,0,0,0,0,0,26390,0,0,0,0,0,11067,0,0,0,11067,0,0,0,0,0,69876,0,0,69876,0,58810,58079,10745,0,322,11067,7653,0,7653,0,230,7883,11067,11067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,3100,777,2017,993143,714,21223657,0,7360573,13863084,13863084,18515464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,18515464,1675926,16839538,0,16839538,0,0,0,500000,0,500000,16339540,0,16339540,0,0,0,5402342,0,0,0,5402342,0,0,0,0,2475000,2934963,0,0,5409963,0,7620,13863084,2564671,179527,82326,2826524,4901862,0,4901862,378164,157350,5402342,5402342,5402342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,3105,779,2017,996644,709,7581104,0,784978,6796126,6796126,0,7390116,0,7390116,0,0,0,7390116,0,0,0,0,0,0,0,0,0,,0,0,0,0,7390116,0,7390116,0,7390116,0,0,0,0,0,0,7390120,0,7390120,0,0,0,2207429,0,0,0,2207429,0,0,0,0,0,3647404,0,0,3647404,0,1439980,6796126,1257283,0,37718,1295001,2143135,0,2143135,0,64294,2207429,2207429,2207429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,3110,780,2017,998375,401,-36806,0,0,-36806,-36806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,3115,781,2017,1003152,202,-222594,0,405,-222999,-224597,0,0,1233,1233,0,0,1233,1233,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-222999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8195,0,0,0,6,0,0,0,0,0,0,0,0,0,8195,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,0,0,0,4,0,0,0,0,0,0,0,0,0,1229,0,0,0,4,0,0,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6966,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43456,0,43456,0,0,4346,0,4346,0,0,39110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,3120,782,2017,1003600,110,11563960,6998695,4298204,267061,267061,0,267062,0,267062,0,0,0,267062,0,0,0,0,0,0,0,0,0,,0,0,0,0,267062,0,267062,0,267062,0,0,0,0,0,0,267060,0,267060,0,0,0,82521,0,0,0,82521,0,0,0,0,1050000,510619,0,0,1560619,0,1478100,267061,49406,0,1482,50888,80118,0,80118,0,2403,82521,82521,82521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,3125,784,2017,1007089,203,2338921,1885268,351365,102288,67804,0,81212,0,81212,0,0,0,81212,0,0,0,0,0,0,0,0,0,,0,0,0,0,81212,0,81212,0,81212,0,0,0,0,0,0,81210,0,81210,0,0,0,25094,0,0,0,25094,0,0,0,0,45000,4482,20217,0,69699,0,44605,102288,18923,0,568,19491,24363,0,24363,0,731,25094,25094,25094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,3130,785,2017,1007620,505,4033691,1564974,486630,1982087,1390037,0,1519203,0,1519203,0,0,0,1519203,0,0,0,0,0,0,0,0,0,,0,0,0,0,1519203,0,1519203,0,1519203,0,0,0,0,0,0,1519200,0,1519200,0,0,0,453777,0,0,0,453777,0,0,0,0,0,1087808,0,0,1087808,0,634030,1390037,257157,0,7715,264872,440560,0,440560,0,13217,453777,453777,453777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,3135,786,2017,1007684,204,-36836275,3425758,11114528,-51376561,-36053960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51319227,0,0,0,0,0,0,0,0,0,0,4500000,1571103,64929,0,6136032,0,6136032,-51376561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,3140,787,2017,1008185,707,-80102,0,0,-80102,-80102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,3145,788,2017,1009718,124,5325291,2747634,1874511,703146,403146,0,703146,0,703146,0,0,0,703146,0,0,0,0,0,0,0,0,0,,0,0,0,0,703146,0,703146,0,703146,0,0,0,0,0,0,703150,0,703150,0,0,0,217273,0,0,0,217273,0,0,0,0,0,222952,0,0,222952,0,5680,703146,130082,0,3903,133985,210945,0,210945,0,6328,217273,217273,217273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,3150,790,2017,1010900,401,539739,428164,0,111575,78246,0,111575,0,111575,0,0,0,111575,0,0,0,0,0,0,0,0,0,,0,0,0,0,111575,0,111575,0,111575,0,0,0,0,0,0,111580,0,0,0,0,0,33329,0,0,0,33329,0,2331,1674,4005,0,0,0,37330,37330,0,0,111575,20641,0,619,21260,32358,0,32358,0,971,33329,33329,37334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
